tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2007-440,'s-Hertogenbosch,Grass,32,A,20070617,031,103344,2,,Ivan Ljubicic,R,193,CRO,28.2491444216,13,1885,103193,,Q,Peter Wessels,R,196,NED,29.1143052704,488,55,7-6(5) 4-6 7-6(4),3,F,121,21,1,102,62,48,30,17,1,2,13,1,107,69,57,25,17,5,5
2007-560,US Open,Hard,128,G,20070827,001,103819,1,,Roger Federer,R,185,SUI,26.0506502396,1,7605,104812,,Q,Scoville Jenkins,R,188,USA,20.9253935661,319,110,6-3 6-2 6-4,5,R128,90,13,2,73,46,40,18,14,2,2,9,7,81,54,37,11,13,5,9
2007-560,US Open,Hard,128,G,20070827,002,104154,,Q,Paul Capdeville,R,190,CHI,24.4024640657,120,359,102783,,Q,Rainer Schuettler,R,180,GER,31.3374401095,145,288,5-7 6-3 6-7(4) 6-4 6-3,5,R128,219,11,5,151,89,56,32,25,6,14,14,4,193,129,72,30,27,19,31
2007-560,US Open,Hard,128,G,20070827,003,103573,,Q,Rik De Voest,R,180,RSA,27.2251882272,146,286,103693,,Q,Thierry Ascione,R,188,FRA,26.6064339493,126,336,6-2 3-0 RET,5,R128,45,6,1,40,23,20,8,6,1,1,1,6,35,22,12,3,5,2,5
2007-560,US Open,Hard,128,G,20070827,004,104545,,WC,John Isner,R,206,USA,22.3353867214,184,223,103813,26,,Jarkko Nieminen,L,185,FIN,26.0944558522,26,1070,6-7(4) 7-6(4) 7-6(5) 6-4,5,R128,188,36,5,154,98,78,34,23,7,7,13,8,147,101,79,27,23,2,3
2007-560,US Open,Hard,128,G,20070827,005,103852,,,Feliciano Lopez,L,188,ESP,25.9329226557,60,586,103507,21,,Juan Carlos Ferrero,R,183,ESP,27.537303217,21,1220,6-3 6-4 6-4,5,R128,103,18,7,82,46,39,20,15,2,3,8,6,88,48,30,21,14,5,9
2007-560,US Open,Hard,128,G,20070827,006,104214,,,Igor Andreev,R,185,RUS,24.1204654346,39,810,103470,,,Robert Kendrick,R,190,USA,27.780971937,105,399,7-6(4) 6-3 6-4,5,R128,130,4,2,101,62,46,22,16,1,3,5,5,109,59,41,21,15,9,13
2007-560,US Open,Hard,128,G,20070827,007,105385,,WC,Donald Young,L,183,USA,18.0944558522,223,183,104589,,,Chris Guccione,L,201,AUS,22.0752908966,93,444,6-7(2) 6-3 6-2 6-3,5,R128,148,7,3,119,72,61,24,19,2,2,9,4,143,92,65,20,19,7,12
2007-560,US Open,Hard,128,G,20070827,008,104755,13,,Richard Gasquet,R,185,FRA,21.1909650924,13,1740,103373,,,Sergio Roitman,R,185,ARG,28.2819986311,77,517,7-5 6-1 6-2,5,R128,97,11,2,77,41,35,20,14,3,4,3,0,81,46,27,14,13,3,9
2007-560,US Open,Hard,128,G,20070827,009,104607,9,,Tomas Berdych,R,196,CZE,21.9411362081,9,1925,102967,,,Marc Gicquel,R,188,FRA,30.4093086927,47,700,6-3 7-6(0) 6-2,5,R128,114,9,1,81,45,39,24,15,2,3,2,3,98,42,30,25,14,6,10
2007-560,US Open,Hard,128,G,20070827,010,104620,,,Simone Bolelli,R,183,ITA,21.8836413415,87,478,103898,,,Julien Benneteau,R,185,FRA,25.6837782341,61,585,6-3 6-4 3-6 6-1,5,R128,134,12,2,103,61,50,24,18,3,5,7,8,106,70,47,14,17,5,10
2007-560,US Open,Hard,128,G,20070827,011,104468,,,Gilles Simon,R,183,FRA,22.6639288159,41,790,102565,,Q,Alexander Waske,R,188,GER,32.4079397673,139,303,6-4 6-1 RET,5,R128,77,11,2,59,30,23,18,9,5,6,3,4,48,24,15,9,8,2,6
2007-560,US Open,Hard,128,G,20070827,012,104269,,,Fernando Verdasco,L,188,ESP,23.780971937,34,860,103908,22,,Paul Henri Mathieu,R,185,FRA,25.620807666,20,1265,3-6 1-6 6-4 6-3 6-3,5,R128,204,9,8,159,106,70,22,22,11,18,7,6,134,81,56,23,22,4,11
2007-560,US Open,Hard,128,G,20070827,013,103096,,,Arnaud Clement,R,173,FRA,29.6919917864,42,745,103333,32,,Ivo Karlovic,R,208,CRO,28.4928131417,30,949,7-6(5) 6-4 4-6 6-7(6) 6-4,5,R128,246,10,5,168,94,71,43,27,7,11,38,4,178,120,85,25,27,10,15
2007-560,US Open,Hard,128,G,20070827,014,102563,,,Thomas Johansson,R,180,SWE,32.4271047228,68,544,103454,,,Nicolas Massu,R,183,CHI,27.8795345654,66,556,2-6 7-6(3) 6-3 6-3,5,R128,163,12,4,104,53,37,34,19,3,7,10,2,115,64,44,26,19,5,10
2007-560,US Open,Hard,128,G,20070827,015,104076,,,Jose Acasuso,R,190,ARG,24.8514715948,70,540,103506,,,Martin Vassallo Arguello,R,183,ARG,27.5427789185,73,527,6-4 6-7(2) 6-3 6-4,5,R128,,9,3,40,36,32,1,8,0,0,6,1,35,33,16,0,7,2,6
2007-560,US Open,Hard,128,G,20070827,016,104053,5,,Andy Roddick,R,188,USA,24.9911019849,5,2990,102925,,,Justin Gimelstob,R,196,USA,30.5817932923,475,55,7-6(6) 6-3 6-3,5,R128,118,17,2,86,66,58,10,15,2,2,8,5,95,58,41,22,15,2,5
2007-560,US Open,Hard,128,G,20070827,017,103786,4,,Nikolay Davydenko,R,178,RUS,26.2340862423,4,3255,105028,,WC,Jesse Levine,L,175,CAN,19.8658453114,485,52,6-4 6-0 6-1,5,R128,99,5,2,68,45,36,13,11,5,5,4,8,87,51,26,15,12,7,14
2007-560,US Open,Hard,128,G,20070827,018,103017,,,Nicolas Kiefer,R,183,GER,30.1437371663,187,220,102434,,,Vincent Spadea,R,183,USA,33.106091718,62,585,6-2 7-6(1) 6-3,5,R128,116,12,6,80,43,37,24,15,0,1,0,5,99,60,37,19,14,8,12
2007-560,US Open,Hard,128,G,20070827,019,103632,,,Luis Horna,R,180,PER,26.9486652977,85,486,103429,,,Peter Luczak,R,183,AUS,27.9890485969,90,454,7-6(4) 6-3 7-6(6),5,R128,134,12,3,102,71,57,19,17,2,3,11,2,115,79,59,16,16,6,8
2007-560,US Open,Hard,128,G,20070827,020,104597,28,,Nicolas Almagro,R,183,ESP,22.0150581793,28,980,104864,,WC,Alex Kuznetsov,R,183,USA,20.5557837098,186,221,6-4 6-0 7-6(4),5,R128,96,12,1,77,50,43,19,14,1,1,7,3,74,38,31,19,14,2,6
2007-560,US Open,Hard,128,G,20070827,021,104918,19,,Andy Murray,R,190,GBR,20.2847364819,19,1420,104655,,Q,Pablo Cuevas,R,180,URU,21.6509240246,129,330,6-2 6-3 6-0,5,R128,102,6,4,78,40,31,20,12,6,7,1,5,78,34,17,18,11,10,17
2007-560,US Open,Hard,128,G,20070827,022,102035,,,Jonas Bjorkman,R,183,SWE,35.4277891855,55,615,103700,,,Juan Pablo Guzman,L,178,ARG,26.5735797399,132,321,6-3 7-6(4) 6-2,5,R128,116,9,4,93,54,44,25,15,7,7,8,4,95,53,40,18,14,5,8
2007-560,US Open,Hard,128,G,20070827,023,102703,,,Hyung Taik Lee,R,180,KOR,31.6468172485,43,726,103103,,,Dominik Hrbaty,R,183,SVK,29.6427104723,36,845,6-7(4) 6-4 7-5 6-7(6) 6-4,5,R128,238,12,5,182,109,75,31,28,8,16,12,12,192,111,72,35,28,12,23
2007-560,US Open,Hard,128,G,20070827,024,103084,14,,Guillermo Canas,R,185,ARG,29.7522245038,14,1648,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,29.6372347707,109,394,6-3 4-6 7-5 6-3,5,R128,195,6,3,112,64,50,27,20,5,9,9,5,125,65,44,28,20,7,14
2007-560,US Open,Hard,128,G,20070827,025,103163,10,,Tommy Haas,R,188,GER,29.3990417522,10,1880,104327,,Q,Steve Darcis,R,178,BEL,23.4551676934,137,308,6-7(5) 7-5 6-3 6-4,5,R128,153,14,4,127,75,63,34,22,4,5,7,6,114,74,61,22,21,1,5
2007-560,US Open,Hard,128,G,20070827,026,104332,,Q,Philipp Petzschner,R,185,GER,23.4250513347,290,126,103794,,,Benjamin Becker,R,178,GER,26.1957563313,50,668,2-6 3-6 6-4 6-4 6-1,5,R128,161,20,6,126,74,58,28,22,5,9,6,14,139,66,52,33,22,8,13
2007-560,US Open,Hard,128,G,20070827,027,103206,,,Sebastien Grosjean,R,175,FRA,29.2457221081,78,516,102834,,,Paul Goldstein,R,178,USA,31.06091718,97,424,6-1 4-1 RET,5,R128,45,5,0,28,12,12,12,6,0,0,1,4,51,29,15,8,6,7,11
2007-560,US Open,Hard,128,G,20070827,028,103018,,,Max Mirnyi,R,196,BLR,30.1409993155,106,398,104571,18,,Marcos Baghdatis,R,183,CYP,22.1930184805,18,1440,6-3 7-5 3-6 7-6(6),5,R128,201,16,12,148,85,67,31,21,8,10,2,8,142,56,46,47,21,4,7
2007-560,US Open,Hard,128,G,20070827,029,103566,,,Michael Llodra,L,190,FRA,27.2744695414,59,587,103835,29,,Filippo Volandri,R,183,ITA,25.9739904175,29,971,6-3 4-6 6-4 6-4,5,R128,154,8,8,125,72,55,28,20,10,13,1,2,120,84,55,19,19,8,13
2007-560,US Open,Hard,128,G,20070827,030,102905,,,Stefan Koubek,L,175,AUT,30.6475017112,63,580,105023,,,Sam Querrey,R,198,USA,19.8877481177,48,679,7-6(1) 6-1 6-1,5,R128,82,8,3,78,48,40,20,13,7,7,6,7,82,50,33,12,13,2,7
2007-560,US Open,Hard,128,G,20070827,031,102148,,,Fabrice Santoro,R,178,FRA,34.71321013,44,724,103656,,,Albert Montanes,R,175,ESP,26.7488021903,46,705,6-1 6-7(8) 6-2 6-1,5,R128,151,18,1,101,65,55,25,18,4,5,3,2,115,85,50,14,16,8,15
2007-560,US Open,Hard,128,G,20070827,032,103484,6,,James Blake,R,185,USA,27.6632443532,6,2390,103188,,,Michael Russell,R,173,USA,29.3223819302,65,561,7-6(6) 6-3 7-6(4),5,R128,161,14,5,122,82,59,22,17,2,3,5,5,128,76,53,25,16,11,13
2007-560,US Open,Hard,128,G,20070827,033,103990,8,,Tommy Robredo,R,180,ESP,25.3223819302,8,1950,104035,,LL,Bobby Reynolds,R,183,USA,25.1115674196,114,383,6-3 7-6(5) 6-1,5,R128,119,5,0,102,71,51,21,15,9,9,7,5,75,46,30,18,13,0,3
2007-560,US Open,Hard,128,G,20070827,034,103888,,,Mardy Fish,R,188,USA,25.7138945927,40,790,104179,,Q,Bruno Echagaray,R,183,MEX,24.3039014374,181,233,6-4 6-1 6-2,5,R128,95,12,3,69,35,30,21,13,2,3,4,3,76,48,27,10,12,7,13
2007-560,US Open,Hard,128,G,20070827,035,103582,,,Michael Berrer,L,193,GER,27.1540041068,84,495,104308,,Q,Michal Przysiezny,R,185,POL,23.5263518138,248,158,6-1 4-6 6-1 7-6(4),5,R128,194,9,4,111,68,49,22,18,5,8,13,9,159,97,60,25,18,19,26
2007-560,US Open,Hard,128,G,20070827,036,105208,,,Ernests Gulbis,R,190,LAT,18.9897330595,88,470,103808,30,,Potito Starace,R,188,ITA,26.1190965092,31,946,7-5 7-6(4) 6-3,5,R128,117,17,5,101,60,50,24,17,4,5,3,6,102,64,44,21,16,3,6
2007-560,US Open,Hard,128,G,20070827,037,102845,17,,Carlos Moya,R,190,ESP,30.9979466119,17,1445,103451,,Q,Bjorn Phau,R,175,GER,27.8959616701,150,279,6-1 6-2 6-4,5,R128,89,7,4,79,55,42,14,13,3,3,4,2,72,28,18,21,12,4,9
2007-560,US Open,Hard,128,G,20070827,038,103857,,,Igor Kunitsyn,R,180,RUS,25.9055441478,92,445,104198,,,Guillermo Garcia Lopez,R,188,ESP,24.2299794661,86,484,4-6 6-3 7-5 2-6 7-5,5,R128,227,7,4,178,100,66,36,26,8,17,7,7,151,79,54,32,25,5,14
2007-560,US Open,Hard,128,G,20070827,039,104259,,,Philipp Kohlschreiber,R,178,GER,23.8631074606,38,825,103151,,,Mariano Zabaleta,R,183,ARG,29.492128679,83,500,6-2 6-2 6-4,5,R128,102,3,3,77,43,34,20,13,5,6,3,7,82,41,23,20,13,5,11
2007-560,US Open,Hard,128,G,20070827,040,104022,11,,Mikhail Youzhny,R,183,RUS,25.1718001369,11,1880,103534,,,Nicolas Devilder,L,173,FRA,27.4223134839,117,374,6-0 6-1 6-2,5,R128,101,6,4,68,36,24,18,11,3,5,1,1,69,29,13,12,10,4,13
2007-560,US Open,Hard,128,G,20070827,041,103720,16,,Lleyton Hewitt,R,180,AUS,26.5023956194,16,1495,104025,,,Amer Delic,R,196,BIH,25.158110883,71,531,6-2 6-4 6-2,5,R128,97,8,1,61,39,37,15,13,0,0,9,1,85,47,29,18,13,6,11
2007-560,US Open,Hard,128,G,20070827,042,102860,,,Agustin Calleri,R,183,ARG,30.9486652977,58,590,104312,,,Andreas Seppi,R,190,ITA,23.5126625599,79,515,6-4 6-4 3-6 7-5,5,R128,169,12,5,117,70,52,26,20,4,7,13,10,159,80,59,36,21,10,15
2007-560,US Open,Hard,128,G,20070827,043,104534,,Q,Dudi Sela,R,175,ISR,22.3956194387,118,363,102839,,,Nicolas Lapentti,R,188,ECU,31.0362765229,80,515,5-7 6-2 6-1 6-3,5,R128,166,9,6,112,72,54,20,18,7,10,4,0,119,84,46,16,18,5,13
2007-560,US Open,Hard,128,G,20070827,044,104338,23,,Juan Monaco,R,185,ARG,23.4113620808,23,1175,104273,,,Edouard Roger Vasselin,R,188,FRA,23.7453798768,102,416,6-2 3-6 6-1 7-5,5,R128,140,10,3,104,62,46,21,18,3,7,1,2,103,63,43,12,18,4,12
2007-560,US Open,Hard,128,G,20070827,045,103781,31,,Jurgen Melzer,L,183,AUT,26.264202601,33,880,103701,,,Diego Hartfield,R,185,ARG,26.5681040383,75,523,6-4 7-5 7-5,5,R128,138,11,2,118,86,67,14,17,9,9,5,9,100,60,45,19,17,6,9
2007-560,US Open,Hard,128,G,20070827,046,105223,,,Juan Martin Del Potro,R,198,ARG,18.9240246407,57,595,103917,,,Nicolas Mahut,R,190,FRA,25.5961670089,72,528,6-0 6-4 6-2,5,R128,116,14,3,72,44,35,15,12,2,3,8,6,97,53,30,17,12,15,22
2007-560,US Open,Hard,128,G,20070827,047,103285,,,Radek Stepanek,R,185,CZE,28.7474332649,35,850,104122,,,Carlos Berlocq,R,183,ARG,24.5612594114,76,522,7-6(3) 6-7(4) 6-4 6-2,5,R128,193,9,5,125,82,66,27,21,5,7,4,1,148,85,55,36,21,10,15
2007-560,US Open,Hard,128,G,20070827,048,104925,3,,Novak Djokovic,R,188,SRB,20.2655715264,3,3670,104898,,LL,Robin Haase,R,190,NED,20.3915126626,95,437,6-2 6-1 6-3,5,R128,96,5,1,66,40,33,17,12,1,1,6,4,97,62,37,11,12,11,17
2007-560,US Open,Hard,128,G,20070827,049,104559,,,Teymuraz Gabashvili,R,188,RUS,22.2614647502,94,438,103602,7,,Fernando Gonzalez,R,183,CHI,27.0773442847,7,2255,6-4 6-1 3-6 5-7 6-4,5,R128,173,16,10,144,84,70,24,24,5,9,10,7,134,84,60,25,24,5,11
2007-560,US Open,Hard,128,G,20070827,050,104068,,,Robby Ginepri,R,183,USA,24.887063655,64,575,103694,,,Olivier Rochus,R,168,BEL,26.6036960986,54,620,6-0 6-3 6-1,5,R128,104,10,3,84,57,44,11,11,3,3,0,6,83,60,31,7,11,5,12
2007-560,US Open,Hard,128,G,20070827,051,104527,,,Stanislas Wawrinka,R,183,SUI,22.4147843943,49,670,105095,,,Evgeny Korolev,R,185,KAZ,19.5318275154,81,514,4-6 6-3 4-6 6-4 7-5,5,R128,229,15,7,154,73,57,36,26,8,16,12,7,152,81,56,33,25,9,18
2007-560,US Open,Hard,128,G,20070827,052,103498,25,,Marat Safin,R,193,RUS,27.5811088296,25,1155,104433,,Q,Frank Dancevic,R,185,CAN,22.9158110883,69,542,7-5 7-6(5) 7-6(7),5,R128,144,19,7,107,58,47,28,18,3,6,10,5,121,70,48,27,18,7,11
2007-560,US Open,Hard,128,G,20070827,053,103428,20,,Juan Ignacio Chela,R,190,ARG,27.9917864476,22,1220,105404,,WC,Michael Mcclune,R,188,USA,18.0123203285,614,31,6-2 6-1 7-6(0),5,R128,122,3,5,89,55,46,20,14,5,5,5,2,92,50,36,15,13,6,10
2007-560,US Open,Hard,128,G,20070827,054,104639,,WC,Wayne Odesnik,L,180,USA,21.7631759069,153,271,103821,,,Danai Udomchoke,R,173,THA,26.0424366872,111,386,6-7(2) 6-3 6-1 3-6 7-6(2),5,R128,225,11,6,155,95,69,33,24,6,10,5,10,182,110,74,34,25,10,17
2007-560,US Open,Hard,128,G,20070827,055,102318,,Q,Andrei Pavel,R,183,ROU,33.5797399042,98,422,103747,,Q,Dominik Meffert,R,198,GER,26.3819301848,236,169,3-6 6-3 6-2 7-5,5,R128,154,13,4,104,69,57,16,19,0,2,8,12,116,60,45,28,19,4,9
2007-560,US Open,Hard,128,G,20070827,056,103344,12,,Ivan Ljubicic,R,193,CRO,28.4407939767,12,1780,104019,,,Kristof Vliegen,R,193,BEL,25.1800136893,82,507,6-1 7-6(1) 6-1,5,R128,113,28,5,90,52,43,23,14,4,4,6,4,89,53,34,16,12,6,10
2007-560,US Open,Hard,128,G,20070827,057,103970,15,,David Ferrer,R,175,ESP,25.401779603,15,1565,104252,,,Florian Mayer,R,190,GER,23.8932238193,51,656,6-3 6-2 6-3,5,R128,95,3,2,75,55,46,11,13,4,4,3,3,80,45,27,15,13,2,7
2007-560,US Open,Hard,128,G,20070827,058,103722,,,Florent Serra,R,180,FRA,26.4914442163,89,460,102381,,,Werner Eschauer,R,188,AUT,33.3360711841,52,650,6-7(3) 7-6(2) 6-4 6-2,5,R128,174,7,3,136,75,60,38,21,8,9,23,11,144,77,60,30,21,4,8
2007-560,US Open,Hard,128,G,20070827,059,103598,,,Xavier Malisse,R,185,BEL,27.1047227926,67,545,103709,,,Kristian Pless,R,188,DEN,26.5434633812,99,421,6-4 6-7(5) 6-3 7-5,5,R128,158,21,4,151,86,60,39,22,8,10,10,3,120,86,65,15,21,3,8
2007-560,US Open,Hard,128,G,20070827,060,103900,24,,David Nalbandian,R,180,ARG,25.6509240246,24,1155,103868,,,Ivan Navarro,R,183,ESP,25.8535249829,103,408,7-5 7-6(4) 7-6(6),5,R128,184,12,6,114,66,60,26,18,5,6,16,10,127,66,54,30,18,8,10
2007-560,US Open,Hard,128,G,20070827,061,102450,,,Tim Henman,R,185,GBR,32.9719370294,91,445,104098,27,,Dmitry Tursunov,R,185,RUS,24.7063655031,27,1020,6-4 3-6 6-3 6-4,5,R128,162,13,3,130,85,60,22,19,6,9,8,11,116,58,43,27,19,2,7
2007-560,US Open,Hard,128,G,20070827,062,104542,,,Jo Wilfried Tsonga,R,188,FRA,22.3600273785,74,523,103169,,,Oscar Hernandez,R,180,ESP,29.3798767967,53,642,7-5 6-1 6-3,5,R128,93,6,2,67,46,39,16,14,2,3,2,1,85,57,34,12,14,7,13
2007-560,US Open,Hard,128,G,20070827,063,104386,,,Janko Tipsarevic,R,180,SRB,23.1786447639,56,608,104976,,WC,Ryan Sweeting,R,196,USA,20.1204654346,264,144,5-7 6-2 6-4 6-2,5,R128,157,13,9,119,60,50,26,19,5,8,17,8,116,67,53,15,19,6,13
2007-560,US Open,Hard,128,G,20070827,064,104745,2,,Rafael Nadal,L,185,ESP,21.2320328542,2,5485,103553,,WC,Alun Jones,R,180,AUS,27.3347022587,123,344,7-5 3-6 6-4 6-1,5,R128,162,4,3,115,73,47,25,19,5,9,6,7,115,80,49,15,19,8,15
2007-560,US Open,Hard,128,G,20070827,065,103819,1,,Roger Federer,R,185,SUI,26.0506502396,1,7605,104154,,Q,Paul Capdeville,R,190,CHI,24.4024640657,120,359,6-1 6-4 6-4,5,R64,88,5,1,72,47,35,19,14,0,1,5,2,84,51,33,13,13,4,9
2007-560,US Open,Hard,128,G,20070827,066,104545,,WC,John Isner,R,206,USA,22.3353867214,184,223,103573,,Q,Rik De Voest,R,180,RSA,27.2251882272,146,286,6-3 6-3 7-6(4),5,R64,114,14,1,94,65,47,21,15,4,5,7,2,96,62,38,19,15,7,11
2007-560,US Open,Hard,128,G,20070827,067,103852,,,Feliciano Lopez,L,188,ESP,25.9329226557,60,586,104214,,,Igor Andreev,R,185,RUS,24.1204654346,39,810,6-7(3) 7-5 3-6 6-4 7-6(5),5,R64,212,13,7,154,100,79,32,27,1,3,7,3,163,113,81,32,28,1,4
2007-560,US Open,Hard,128,G,20070827,068,105385,,WC,Donald Young,L,183,USA,18.0944558522,223,183,104755,13,,Richard Gasquet,R,185,FRA,21.1909650924,13,1740, W/O,5,R64,,,,,,,,,,,,,,,,,,,
2007-560,US Open,Hard,128,G,20070827,069,104607,9,,Tomas Berdych,R,196,CZE,21.9411362081,9,1925,104620,,,Simone Bolelli,R,183,ITA,21.8836413415,87,478,7-5 6-3 6-3,5,R64,95,13,0,70,41,37,23,15,0,0,6,0,83,61,41,10,15,4,8
2007-560,US Open,Hard,128,G,20070827,070,104269,,,Fernando Verdasco,L,188,ESP,23.780971937,34,860,104468,,,Gilles Simon,R,183,FRA,22.6639288159,41,790,6-0 6-4 6-3,5,R64,93,5,3,66,51,35,11,12,3,5,2,2,83,42,20,18,13,9,17
2007-560,US Open,Hard,128,G,20070827,071,102563,,,Thomas Johansson,R,180,SWE,32.4271047228,68,544,103096,,,Arnaud Clement,R,173,FRA,29.6919917864,42,745,6-4 7-6(4) 6-7(9) 7-6(1),5,R64,223,18,5,157,102,85,28,23,9,11,18,8,152,81,61,40,23,2,5
2007-560,US Open,Hard,128,G,20070827,072,104053,5,,Andy Roddick,R,188,USA,24.9911019849,5,2990,104076,,,Jose Acasuso,R,190,ARG,24.8514715948,70,540,4-6 6-1 6-2 RET,5,R64,92,12,1,62,41,35,14,13,0,1,5,3,74,39,28,14,12,4,8
2007-560,US Open,Hard,128,G,20070827,073,103786,4,,Nikolay Davydenko,R,178,RUS,26.2340862423,4,3255,103017,,,Nicolas Kiefer,R,183,GER,30.1437371663,187,220,6-2 6-2 6-2,5,R64,104,5,3,64,53,42,7,12,2,2,6,4,76,40,25,13,12,6,12
2007-560,US Open,Hard,128,G,20070827,074,104597,28,,Nicolas Almagro,R,183,ESP,22.0150581793,28,980,103632,,,Luis Horna,R,180,PER,26.9486652977,85,486,6-4 6-2 2-1 RET,5,R64,76,11,1,58,30,25,18,10,4,4,3,4,62,37,23,12,11,1,5
2007-560,US Open,Hard,128,G,20070827,075,104918,19,,Andy Murray,R,190,GBR,20.2847364819,19,1420,102035,,,Jonas Bjorkman,R,183,SWE,35.4277891855,55,615,5-7 6-3 6-1 4-6 6-1,5,R64,215,17,7,151,81,57,34,22,11,16,7,5,177,107,64,29,23,9,19
2007-560,US Open,Hard,128,G,20070827,076,102703,,,Hyung Taik Lee,R,180,KOR,31.6468172485,43,726,103084,14,,Guillermo Canas,R,185,ARG,29.7522245038,14,1648,7-5 7-5 6-3,5,R64,142,3,3,99,62,46,19,17,3,6,16,6,100,47,36,21,16,6,12
2007-560,US Open,Hard,128,G,20070827,077,103163,10,,Tommy Haas,R,188,GER,29.3990417522,10,1880,104332,,Q,Philipp Petzschner,R,185,GER,23.4250513347,290,126,4-6 6-3 6-2 7-5,5,R64,154,8,4,131,83,62,24,20,11,14,12,5,116,57,41,27,19,5,11
2007-560,US Open,Hard,128,G,20070827,078,103206,,,Sebastien Grosjean,R,175,FRA,29.2457221081,78,516,103018,,,Max Mirnyi,R,196,BLR,30.1409993155,106,398,6-4 6-7(6) 6-4 6-3,5,R64,186,13,2,120,70,62,27,21,1,2,14,15,136,68,51,34,20,3,7
2007-560,US Open,Hard,128,G,20070827,079,102905,,,Stefan Koubek,L,175,AUT,30.6475017112,63,580,103566,,,Michael Llodra,L,190,FRA,27.2744695414,59,587,6-1 6-3 6-3,5,R64,83,8,2,74,47,37,17,13,5,6,4,2,72,46,22,15,12,2,8
2007-560,US Open,Hard,128,G,20070827,080,103484,6,,James Blake,R,185,USA,27.6632443532,6,2390,102148,,,Fabrice Santoro,R,178,FRA,34.71321013,44,724,6-4 3-6 6-2 4-6 6-4,5,R64,202,7,8,149,73,52,36,23,10,17,4,2,145,93,61,23,24,13,22
2007-560,US Open,Hard,128,G,20070827,081,103990,8,,Tommy Robredo,R,180,ESP,25.3223819302,8,1950,103888,,,Mardy Fish,R,188,USA,25.7138945927,40,790,6-4 3-6 6-4 6-7(7) 6-4,5,R64,207,2,2,152,115,79,23,25,4,7,21,4,155,84,64,41,26,5,10
2007-560,US Open,Hard,128,G,20070827,082,105208,,,Ernests Gulbis,R,190,LAT,18.9897330595,88,470,103582,,,Michael Berrer,L,193,GER,27.1540041068,84,495,7-6(4) 6-2 6-1,5,R64,106,9,3,84,52,40,19,14,3,5,4,1,85,53,32,16,13,4,10
2007-560,US Open,Hard,128,G,20070827,083,102845,17,,Carlos Moya,R,190,ESP,30.9979466119,17,1445,103857,,,Igor Kunitsyn,R,180,RUS,25.9055441478,92,445,6-4 6-4 7-5,5,R64,127,10,2,103,64,46,22,16,9,11,1,4,95,53,34,19,16,1,6
2007-560,US Open,Hard,128,G,20070827,084,104259,,,Philipp Kohlschreiber,R,178,GER,23.8631074606,38,825,104022,11,,Mikhail Youzhny,R,183,RUS,25.1718001369,11,1880,3-6 6-4 6-3 6-3,5,R64,176,5,7,125,63,48,34,18,10,11,6,4,120,71,49,22,19,4,8
2007-560,US Open,Hard,128,G,20070827,085,102860,,,Agustin Calleri,R,183,ARG,30.9486652977,58,590,103720,16,,Lleyton Hewitt,R,180,AUS,26.5023956194,16,1495,4-6 6-4 6-4 6-2,5,R64,161,13,3,126,73,57,27,19,11,14,10,4,114,68,48,18,19,5,11
2007-560,US Open,Hard,128,G,20070827,086,104338,23,,Juan Monaco,R,185,ARG,23.4113620808,23,1175,104534,,Q,Dudi Sela,R,175,ISR,22.3956194387,118,363,6-4 6-0 6-7(1) 6-4,5,R64,151,6,6,133,80,49,33,19,9,12,3,5,116,72,44,19,19,5,13
2007-560,US Open,Hard,128,G,20070827,087,105223,,,Juan Martin Del Potro,R,198,ARG,18.9240246407,57,595,103781,31,,Jurgen Melzer,L,183,AUT,26.264202601,33,880,6-3 6-1 6-4,5,R64,95,11,6,70,42,31,15,13,0,3,5,3,88,61,32,9,13,5,13
2007-560,US Open,Hard,128,G,20070827,088,104925,3,,Novak Djokovic,R,188,SRB,20.2655715264,3,3670,103285,,,Radek Stepanek,R,185,CZE,28.7474332649,35,850,6-7(4) 7-6(5) 5-7 7-5 7-6(2),5,R64,281,18,4,175,97,77,49,30,4,7,12,2,181,113,88,34,30,1,4
2007-560,US Open,Hard,128,G,20070827,089,104068,,,Robby Ginepri,R,183,USA,24.887063655,64,575,104559,,,Teymuraz Gabashvili,R,188,RUS,22.2614647502,94,438,6-2 6-3 6-1,5,R64,75,8,0,57,46,35,7,12,0,2,6,5,67,38,22,9,12,4,12
2007-560,US Open,Hard,128,G,20070827,090,104527,,,Stanislas Wawrinka,R,183,SUI,22.4147843943,49,670,103498,25,,Marat Safin,R,193,RUS,27.5811088296,25,1155,6-3 6-3 6-3,5,R64,116,13,0,82,44,35,28,14,4,4,5,6,96,53,36,17,13,6,10
